"kind","code_or_message","module","device_layer","source","catalog_generated_at"
"client_message","Nhập tên công ty xuất hóa đơn","retail","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/retail/checkout_dialog.dart:632","2026-09-20T16:19:46.383Z"
"client_message","Chọn ít nhất một món để trả","return_dialog","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/widgets/return_dialog.dart:149","2026-09-20T16:19:46.383Z"
"client_message","Exception:","return_dialog","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/widgets/return_dialog.dart:193","2026-09-20T16:19:46.383Z"
"client_message","Chưa kết nối được tích điểm — bạn vẫn có thể gọi món bình thường.","self_order","Tablet / BYOD","flutter-apps/dandpak_core/lib/src/screens/self_order/self_order_phone_screen.dart:115","2026-09-20T16:19:46.383Z"
"client_message","Mật khẩu không đúng","self_order","Tablet / BYOD","flutter-apps/dandpak_core/lib/src/screens/self_order/self_order_staff_exit.dart:81","2026-09-20T16:19:46.383Z"
"client_message","Vui lòng chọn: ${g.name}","self_order","Tablet / BYOD","flutter-apps/dandpak_core/lib/src/screens/self_order/self_order_menu_screen.dart:347","2026-09-20T16:19:46.383Z"
"client_message","Bạn không có quyền xóa sản phẩm","warehouse","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/warehouse/warehouse_screen_methods.dart:1586","2026-09-20T16:19:46.383Z"
"client_message","Đã cập nhật giá","warehouse","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/warehouse/price_book_page.dart:288","2026-09-20T16:19:46.383Z"
"client_message","Đã lưu file mẫu","warehouse","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/warehouse/kv_excel.dart:589","2026-09-20T16:19:46.383Z"
"client_message","Không đọc được file để lưu vào Tài liệu","warehouse","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/warehouse/kv_excel.dart:310","2026-09-20T16:19:46.383Z"
"client_message","Không thấy mã","warehouse","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/warehouse/kv_shared.dart:575","2026-09-20T16:19:46.383Z"
"client_message","Nhập tên mặt hàng","warehouse","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/warehouse/stock_move_dialog.dart:198","2026-09-20T16:19:46.383Z"
"client_message","Số lượng không hợp lệ","warehouse","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/warehouse/stock_move_dialog.dart:43","2026-09-20T16:19:46.383Z"
"error_code","APPROVAL_BAD_CONTEXT","approval","Backend / all clients","server/services/approval.js:44","2026-09-20T16:19:46.383Z"
"error_code","APPROVAL_EXPIRED","approval","Backend / all clients","server/services/approval.js:72","2026-09-20T16:19:46.383Z"
"error_code","APPROVAL_INVALID","approval","Backend / all clients","server/services/approval.js:70","2026-09-20T16:19:46.383Z"
"error_code","APPROVAL_REPLAY","approval","Backend / all clients","server/services/approval.js:79","2026-09-20T16:19:46.383Z"
"error_code","APPROVAL_SCOPE_MISMATCH","approval","Backend / all clients","server/services/approval.js:74","2026-09-20T16:19:46.383Z"
"error_code","BYOD_INVALID","byod","Tablet / BYOD","server/services/byod.js:19","2026-09-20T16:19:46.383Z"
"error_code","CATALOGUE_SYNC_INVALID","catalogueSync","Backend / all clients","server/services/catalogueSync.js:24","2026-09-20T16:19:46.383Z"
"error_code","MARKETPLACE_REFRESH_IN_PROGRESS","connectionStore","Backend / all clients","server/services/connectionStore.js:360","2026-09-20T16:19:46.383Z"
"error_code","EDGE_SYNC_INVALID","edgeSync","Backend / all clients","server/services/edgeSync.js:39","2026-09-20T16:19:46.383Z"
"error_code","BUYER_EQUALS_SELLER","einvoice","Backend / all clients","server/services/einvoice.js:33","2026-09-20T16:19:46.383Z"
"error_code","CANCEL_PROVIDER_ERROR","einvoice","Backend / all clients","server/services/einvoice.js:906","2026-09-20T16:19:46.383Z"
"error_code","RETURNED_ORDER_INVOICE_HOLD","einvoice","Backend / all clients","server/services/einvoice.js:572","2026-09-20T16:19:46.383Z"
"error_code","SPLIT_INVOICE_DISABLED","einvoice","Backend / all clients","server/services/einvoice.js:173","2026-09-20T16:19:46.383Z"
"error_code","WORKER_LEASE_EXPIRED","einvoice","Backend / all clients","server/services/einvoice.js:504","2026-09-20T16:19:46.383Z"
"error_code","APP_ERROR","errors","Backend / all clients","server/core/errors.js:4","2026-09-20T16:19:46.383Z"
"error_code","HARAVAN_OWNER_REQUIRED","haravanConnector","Backend / all clients","server/services/haravanConnector.js:357","2026-09-20T16:19:46.383Z"
"error_code","HARAVAN_WEBHOOK_SCOPE_MISSING","haravanConnector","Backend / all clients","server/services/haravanConnector.js:454","2026-09-20T16:19:46.383Z"
"error_code","API_NOT_FOUND","http","Backend / all clients","server/core/http.js:8","2026-09-20T16:19:46.383Z"
"error_code","DATA_CONFLICT","http","Backend / all clients","server/core/http.js:34","2026-09-20T16:19:46.383Z"
"error_code","INTERNAL_ERROR","http","Backend / all clients","server/core/http.js:41","2026-09-20T16:19:46.383Z"
"error_code","IMAGE_SIGNATURE_MISMATCH","imageValidation","Backend / all clients","server/core/imageValidation.js:30","2026-09-20T16:19:46.383Z"
"error_code","INVOICE_REPLACEMENT_REQUIRED","invoices","Backend / all clients","server/modules/invoices/routes.js:47","2026-09-20T16:19:46.383Z"
"error_code","EMPTY_RESULT","misa","Backend / all clients","server/services/misa/invoice.js:164","2026-09-20T16:19:46.383Z"
"error_code","INVALID_TEMPLATE_DATA","misa","Backend / all clients","server/services/misa/company.js:219","2026-09-20T16:19:46.383Z"
"error_code","MISSING_EMAIL","misa","Backend / all clients","server/services/misa/invoice.js:228","2026-09-20T16:19:46.383Z"
"error_code","MISSING_TEMPLATE_NO","misa","Backend / all clients","server/services/misa/invoice.js:131","2026-09-20T16:19:46.383Z"
"error_code","MISSING_TRANSACTION_ID","misa","Backend / all clients","server/services/misa/invoice.js:269","2026-09-20T16:19:46.383Z"
"error_code","NO_TOKEN","misa","Backend / all clients","server/services/misa/developerPortal.js:53","2026-09-20T16:19:46.383Z"
"error_code","PAYLOAD_ERROR","misa","Backend / all clients","server/services/misa/invoice.js:104","2026-09-20T16:19:46.383Z"
"error_code","UNSUPPORTED_PROVIDER","misa","Backend / all clients","server/services/misa/invoice.js:266","2026-09-20T16:19:46.383Z"
"error_code","ONLINE_ITEM_UNMAPPED","online","Backend / all clients","server/services/online.js:104","2026-09-20T16:19:46.383Z"
"error_code","PAID_NEEDS_REFUND","orders","Backend / all clients","server/services/orders.js:672","2026-09-20T16:19:46.383Z"
"error_code","PERM_REQUIRED","orders","Backend / all clients","server/modules/orders/routes.js:339","2026-09-20T16:19:46.383Z"
"error_code","PAYMENT_ACCOUNT_NOT_CONFIGURED","paymentIntents","Backend / all clients","server/services/paymentIntents.js:99","2026-09-20T16:19:46.383Z"
"error_code","PAYMENT_INTENT_AMOUNT_CHANGED","paymentIntents","Backend / all clients","server/services/paymentIntents.js:236","2026-09-20T16:19:46.383Z"
"error_code","PAYMENT_INTENT_NOT_ACTIVE","paymentIntents","Backend / all clients","server/services/paymentIntents.js:234","2026-09-20T16:19:46.383Z"
"error_code","PAYMENT_INTENT_SCOPE_MISMATCH","paymentIntents","Backend / all clients","server/services/paymentIntents.js:231","2026-09-20T16:19:46.383Z"
"error_code","PAYMENT_REFERENCE_EXHAUSTED","paymentIntents","Backend / all clients","server/services/paymentIntents.js:125","2026-09-20T16:19:46.383Z"
"error_code","ALREADY_SETTLED","payments","Backend / all clients","server/services/payments.js:635","2026-09-20T16:19:46.383Z"
"error_code","OFFLINE_PAYMENT_UNVERIFIABLE","payments","Backend / all clients","server/services/payments.js:96","2026-09-20T16:19:46.383Z"
"error_code","ORDER_ALREADY_PAID","payments","Backend / all clients","server/services/payments.js:684","2026-09-20T16:19:46.383Z"
"error_code","PAYMENT_INTENT_FINALIZE_INCOMPLETE","payments","Backend / all clients","server/services/payments.js:701","2026-09-20T16:19:46.383Z"
"error_code","PAYMENT_INTENT_TAKEOVER_REQUIRED","payments","Backend / all clients","server/services/payments.js:620","2026-09-20T16:19:46.383Z"
"error_code","A01","receipt_doc","Backend / all clients","server/services/receipt_doc.js:441","2026-09-20T16:19:46.383Z"
"error_code","CART_ALREADY_CHECKED_OUT","retail","Backend / all clients","server/services/retail.js:148","2026-09-20T16:19:46.383Z"
"error_code","RETURN_APPROVAL_REQUIRED","retail","Backend / all clients","server/modules/retail/routes.js:296","2026-09-20T16:19:46.383Z"
"error_code","TAKEOVER_APPROVAL_REQUIRED","retail","Backend / all clients","server/modules/retail/routes.js:229","2026-09-20T16:19:46.383Z"
"error_code","CART_VERSION_CONFLICT","retailCart","Backend / all clients","server/services/retailCart.js:159","2026-09-20T16:19:46.383Z"
"error_code","ORDER_ALREADY_CHECKING_OUT","retailCheckoutLock","Backend / all clients","server/services/retailCheckoutLock.js:108","2026-09-20T16:19:46.383Z"
"error_code","ORDER_FINALIZED","retailCheckoutLock","Backend / all clients","server/services/retailCheckoutLock.js:104","2026-09-20T16:19:46.383Z"
"error_code","EDIT_LEASE_LOST","retailLease","Backend / all clients","server/services/retailLease.js:97","2026-09-20T16:19:46.383Z"
"error_code","ORDER_FINALIZED","retailOrderCommands","Backend / all clients","server/services/retailOrderCommands.js:168","2026-09-20T16:19:46.383Z"
"error_code","ORDER_NOT_FOUND","retailOrderCommands","Backend / all clients","server/services/retailOrderCommands.js:167","2026-09-20T16:19:46.383Z"
"error_code","ORDER_VERSION_CONFLICT","retailOrderCommands","Backend / all clients","server/services/retailOrderCommands.js:173","2026-09-20T16:19:46.383Z"
"error_code","RETURNED_ORDER_INVOICE_HOLD","returns","Backend / all clients","server/services/returns.js:324","2026-09-20T16:19:46.383Z"
"error_code","MODULE_DISABLED","settings","Backend / all clients","server/services/settings/salesModules.js:38","2026-09-20T16:19:46.383Z"
"error_code","EINVOICE_BLOCK","shifts","Backend / all clients","server/services/shifts.js:86","2026-09-20T16:19:46.383Z"
"error_code","SHIFT_ALREADY_CLOSED","shifts","Backend / all clients","server/services/shifts.js:107","2026-09-20T16:19:46.383Z"
"error_code","EDGE_SYNC_BRANCH_FORBIDDEN","sync","Backend / all clients","server/modules/sync/routes.js:39","2026-09-20T16:19:46.383Z"
"error_code","OFFLINE_DECOMMISSIONED","sync","Backend / all clients","server/modules/sync/routes.js:12","2026-09-20T16:19:46.383Z"
"error_code","STORE_OFFLINE","sync","Backend / all clients","server/services/sync.js:270","2026-09-20T16:19:46.383Z"
"error_code","SYNC_TRANSPORT_NOT_CONFIGURED","sync","Backend / all clients","server/services/sync.js:277","2026-09-20T16:19:46.383Z"
"error_code","TIKTOK_NO_AUTHORIZED_SHOPS","tiktokConnector","Backend / all clients","server/services/tiktokConnector.js:170","2026-09-20T16:19:46.383Z"
"error_code","TIKTOK_SHOP_DISCOVERY_FAILED","tiktokConnector","Backend / all clients","server/services/tiktokConnector.js:160","2026-09-20T16:19:46.383Z"
